signal_id	pair	timestamp_utc	direction	entry_price	sl_price	tp_price	sl_pips	tp_pips	atr	m15_close_24h_ago	m15_close_12h_ago	m15_close_1h_ago	related_eur_usd_24h_change_pct	related_usd_jpy_24h_change_pct	related_gbp_usd_24h_change_pct	day_of_week	hour_utc	is_tokyo_session	is_london_session	is_ny_session
GBP_JPY_02240_20260306_040000	GBP_JPY	2026-03-06T04:00:00+00:00	long	210.579	210.37489	210.98721	20.41	40.82	0.136071	209.564	210.525	210.501	-0.08	0.3517	0.0127	4	4	1	0	0
GBP_JPY_02241_20260306_113000	GBP_JPY	2026-03-06T11:30:00+00:00	short	210.396	210.61554	209.95693	21.95	43.91	0.146357	209.773	210.429	210.756	-0.4182	0.4531	-0.2314	4	11	0	1	0
GBP_JPY_02242_20260306_180000	GBP_JPY	2026-03-06T18:00:00+00:00	long	210.993	210.55146	211.87607	44.15	88.31	0.294357	209.855	210.584	210.819	0.1882	0.0387	0.5947	4	18	0	0	1
GBP_JPY_02243_20260309_174500	GBP_JPY	2026-03-09T17:45:00+00:00	long	211.872	211.62064	212.37471	25.14	50.27	0.167571	210.518	211.147	211.716	-0.0561	0.5058	0.137	0	17	0	0	1
GBP_JPY_02244_20260310_043000	GBP_JPY	2026-03-10T04:30:00+00:00	short	211.627	211.82629	211.22843	19.93	39.86	0.132857	210.845	211.78	211.871	0.9619	-0.673	1.0929	1	4	1	0	0
GBP_JPY_02245_20260310_093000	GBP_JPY	2026-03-10T09:30:00+00:00	long	211.991	211.83446	212.30407	15.65	31.31	0.104357	211.261	211.981	211.729	0.7605	-0.6771	1.0412	1	9	0	1	0
GBP_JPY_02246_20260310_113000	GBP_JPY	2026-03-10T11:30:00+00:00	long	212.207	211.98789	212.64521	21.91	43.82	0.146071	211.19	211.906	211.933	0.9641	-0.5888	1.0534	1	11	0	1	0
GBP_JPY_02247_20260310_214500	GBP_JPY	2026-03-10T21:45:00+00:00	short	211.991	212.19179	211.58943	20.08	40.16	0.133857	212.01	211.904	212.159	0.4138	-0.3352	0.3272	1	21	0	0	1
GBP_JPY_02248_20260311_033000	GBP_JPY	2026-03-11T03:30:00+00:00	long	212.356	212.21468	212.63864	14.13	28.26	0.094214	211.871	212.221	212.156	-0.0714	0.382	-0.0335	2	3	1	0	0
GBP_JPY_02249_20260311_034500	GBP_JPY	2026-03-11T03:45:00+00:00	long	212.463	212.31471	212.75957	14.83	29.66	0.098857	211.724	212.117	212.157	-0.0714	0.382	-0.0335	2	3	1	0	0
GBP_JPY_02250_20260311_040000	GBP_JPY	2026-03-11T04:00:00+00:00	long	212.637	212.48132	212.94836	15.57	31.14	0.103786	211.661	212.236	212.171	0.0594	0.4117	0.1087	2	4	1	0	0
GBP_JPY_02251_20260311_091500	GBP_JPY	2026-03-11T09:15:00+00:00	short	212.498	212.64939	212.19521	15.14	30.28	0.100929	211.84	212.149	212.677	0.0086	0.285	-0.0112	2	9	0	1	0
GBP_JPY_02252_20260311_131500	GBP_JPY	2026-03-11T13:15:00+00:00	long	212.816	212.54514	213.35771	27.09	54.17	0.180571	212.206	212.103	212.516	-0.2792	0.3315	-0.0379	2	13	0	1	1
GBP_JPY_02253_20260311_171500	GBP_JPY	2026-03-11T17:15:00+00:00	long	212.978	212.71839	213.49721	25.96	51.92	0.173071	212.192	212.847	212.695	-0.5692	0.6329	-0.3238	2	17	0	0	1
GBP_JPY_02254_20260312_034500	GBP_JPY	2026-03-12T03:45:00+00:00	short	212.742	212.91429	212.39743	17.23	34.46	0.114857	212.462	212.521	212.892	-0.6215	0.4937	-0.3596	3	3	1	0	0
GBP_JPY_02255_20260313_051500	GBP_JPY	2026-03-13T05:15:00+00:00	long	212.808	212.65296	213.11807	15.5	31.01	0.103357	212.692	212.578	212.64	-0.2193	0.1421	-0.1414	4	5	1	0	0
GBP_JPY_02256_20260313_091500	GBP_JPY	2026-03-13T09:15:00+00:00	short	212.377	212.55775	212.0155	18.08	36.15	0.1205	212.628	212.724	212.457	-0.5629	0.3317	-0.4828	4	9	0	1	0
GBP_JPY_02257_20260313_100000	GBP_JPY	2026-03-13T10:00:00+00:00	short	211.974	212.19032	211.54136	21.63	43.26	0.144214	212.619	212.734	212.473	-0.8069	0.4005	-0.8408	4	10	0	1	0
GBP_JPY_02258_20260313_104500	GBP_JPY	2026-03-13T10:45:00+00:00	short	211.721	211.98264	211.19771	26.16	52.33	0.174429	212.664	212.719	212.296	-0.8069	0.4005	-0.8408	4	10	0	1	0
GBP_JPY_02259_20260313_140000	GBP_JPY	2026-03-13T14:00:00+00:00	short	211.218	211.51189	210.63021	29.39	58.78	0.195929	212.586	212.668	211.566	-0.7589	0.3768	-1.0651	4	14	0	1	1
GBP_JPY_02260_20260313_230000	GBP_JPY	2026-03-13T23:00:00+00:00	short	211.113	211.26868	210.80164	15.57	31.14	0.103786	212.731	211.513	211.304	-0.8444	0.2416	-0.9099	4	23	0	0	0
GBP_JPY_02261_20260316_051500	GBP_JPY	2026-03-16T05:15:00+00:00	long	211.493	211.32136	211.83629	17.16	34.33	0.114429	212.809	211.246	211.242	-0.5698	0.1927	-0.7355	0	5	1	0	0
GBP_JPY_02262_20260316_084500	GBP_JPY	2026-03-16T08:45:00+00:00	short	211.13	211.25911	210.87179	12.91	25.82	0.086071	212.554	211.366	211.432	-0.5748	-0.0571	-0.6136	0	8	1	1	0
GBP_JPY_02263_20260316_160000	GBP_JPY	2026-03-16T16:00:00+00:00	long	211.412	211.24325	211.7495	16.88	33.75	0.1125	211.399	211.318	211.323	0.1891	-0.1069	0.2093	0	16	0	0	1
GBP_JPY_02264_20260316_174500	GBP_JPY	2026-03-16T17:45:00+00:00	long	211.611	211.43679	211.95943	17.42	34.84	0.116143	211.243	211.51	211.503	0.2784	-0.1431	0.3199	0	17	0	0	1
GBP_JPY_02265_20260316_223000	GBP_JPY	2026-03-16T22:30:00+00:00	long	212.032	211.89357	212.30886	13.84	27.69	0.092286	211.215	210.99	211.944	0.7486	-0.3294	0.7492	0	22	0	0	0
GBP_JPY_02266_20260317_043000	GBP_JPY	2026-03-17T04:30:00+00:00	long	212.025	211.89557	212.28386	12.94	25.89	0.086286	211.322	211.509	211.812	0.3817	-0.0289	0.3582	1	4	1	0	0
GBP_JPY_02267_20260317_090000	GBP_JPY	2026-03-17T09:00:00+00:00	short	211.673	211.80275	211.4135	12.98	25.95	0.0865	211.148	211.956	211.95	0.4374	0.037	0.3064	1	9	0	1	0
GBP_JPY_02268_20260317_114500	GBP_JPY	2026-03-17T11:45:00+00:00	long	212.066	211.84036	212.51729	22.56	45.13	0.150429	211.168	211.764	211.865	0.5723	-0.1531	0.5795	1	11	0	1	0
GBP_JPY_02269_20260317_204500	GBP_JPY	2026-03-17T20:45:00+00:00	long	212.361	212.19439	212.69421	16.66	33.32	0.111071	211.858	211.844	212.145	0.4116	-0.1896	0.427	1	20	0	0	1
GBP_JPY_02270_20260318_090000	GBP_JPY	2026-03-18T09:00:00+00:00	short	212.091	212.21914	211.83471	12.81	25.63	0.085429	211.673	212.376	212.155	0.5269	-0.3803	0.5575	2	9	0	1	0
GBP_JPY_02271_20260318_103000	GBP_JPY	2026-03-18T10:30:00+00:00	short	212.033	212.19543	211.70814	16.24	32.49	0.108286	211.918	212.398	212.168	0.274	-0.3008	0.3735	2	10	0	1	0
GBP_JPY_02272_20260318_104500	GBP_JPY	2026-03-18T10:45:00+00:00	short	212.023	212.18586	211.69729	16.29	32.57	0.108571	211.865	212.374	212.152	0.274	-0.3008	0.3735	2	10	0	1	0
GBP_JPY_02273_20260318_124500	GBP_JPY	2026-03-18T12:45:00+00:00	long	212.304	212.12068	212.67064	18.33	36.66	0.122214	212.199	212.274	212.194	0.1919	-0.1389	0.1867	2	12	0	1	0
GBP_JPY_02274_20260318_224500	GBP_JPY	2026-03-18T22:45:00+00:00	short	212.192	212.38175	211.8125	18.98	37.95	0.1265	212.374	212.015	212.266	-0.573	0.4936	-0.5759	2	22	0	0	0
GBP_JPY_02275_20260318_234500	GBP_JPY	2026-03-18T23:45:00+00:00	short	211.834	212.03661	211.42879	20.26	40.52	0.135071	212.302	212.194	212.194	-0.7678	0.5171	-0.7331	2	23	0	0	0
GBP_JPY_02276_20260319_034500	GBP_JPY	2026-03-19T03:45:00+00:00	long	212.265	212.09743	212.60014	16.76	33.51	0.111714	212.379	212.293	211.977	-0.5081	0.4464	-0.4973	3	3	1	0	0
GBP_JPY_02277_20260319_100000	GBP_JPY	2026-03-19T10:00:00+00:00	short	211.518	211.73571	211.08257	21.77	43.54	0.145143	212.225	212.258	211.949	-0.6412	0.303	-0.6859	3	10	0	1	0
GBP_JPY_02278_20260319_104500	GBP_JPY	2026-03-19T10:45:00+00:00	short	211.197	211.48007	210.63086	28.31	56.61	0.188714	212.015	212.194	211.839	-0.6412	0.303	-0.6859	3	10	0	1	0
GBP_JPY_02279_20260319_180000	GBP_JPY	2026-03-19T18:00:00+00:00	long	211.845	211.42436	212.68629	42.06	84.13	0.280429	212.448	212.176	211.234	0.0104	-0.8107	0.2755	3	18	0	0	1
GBP_JPY_02280_20260319_220000	GBP_JPY	2026-03-19T22:00:00+00:00	long	212.114	211.82546	212.69107	28.85	57.71	0.192357	212.258	211.517	211.618	1.0027	-1.3615	1.1554	3	22	0	0	0
GBP_JPY_02281_20260320_044500	GBP_JPY	2026-03-20T04:45:00+00:00	long	212.112	211.93896	212.45807	17.3	34.61	0.115357	212.077	211.227	211.907	0.7756	-0.9733	0.9983	4	4	1	0	0
GBP_JPY_02282_20260320_100000	GBP_JPY	2026-03-20T10:00:00+00:00	long	212.463	212.33539	212.71821	12.76	25.52	0.085071	211.517	212.118	212.372	1.0531	-0.5916	1.2312	4	10	0	1	0
GBP_JPY_02283_20260320_170000	GBP_JPY	2026-03-20T17:00:00+00:00	short	212.032	212.29043	211.51514	25.84	51.69	0.172286	211.234	212.163	212.245	0.1589	0.4818	-0.422	4	17	0	0	1
GBP_JPY_02284_20260320_210000	GBP_JPY	2026-03-20T21:00:00+00:00	long	212.476	212.22314	212.98171	25.29	50.57	0.168571	211.618	212.372	212.272	-0.284	1.0565	-0.6908	4	21	0	0	1
GBP_JPY_02285_20260323_003000	GBP_JPY	2026-03-23T00:30:00+00:00	short	211.749	212.00582	211.23536	25.68	51.36	0.171214	211.781	212.626	212.448	-0.367	0.8963	-0.9082	0	0	1	0	0
GBP_JPY_02286_20260323_040000	GBP_JPY	2026-03-23T04:00:00+00:00	long	212.639	212.34275	213.2315	29.63	59.25	0.1975	211.858	212.245	212.102	-0.0917	0.8709	-0.6209	0	4	1	0	0
GBP_JPY_02287_20260323_090000	GBP_JPY	2026-03-23T09:00:00+00:00	short	212.132	212.31575	211.7645	18.38	36.75	0.1225	212.372	212.478	212.401	-0.2474	0.666	-0.8431	0	9	0	1	0
GBP_JPY_02288_20260323_123000	GBP_JPY	2026-03-23T12:30:00+00:00	short	211.781	212.09975	211.1435	31.87	63.75	0.2125	212.626	211.747	212.343	-0.4667	0.4445	-0.84	0	12	0	1	0
GBP_JPY_02289_20260323_171500	GBP_JPY	2026-03-23T17:15:00+00:00	long	213.133	212.52507	214.34886	60.79	121.59	0.405286	211.793	212.53	212.494	0.7005	-0.438	1.0144	0	17	0	0	1
GBP_JPY_02290_20260324_040000	GBP_JPY	2026-03-24T04:00:00+00:00	short	212.348	212.55693	211.93014	20.89	41.79	0.139286	212.642	212.659	212.765	0.2605	-0.5624	0.4628	1	4	1	0	0
GBP_JPY_02291_20260324_100000	GBP_JPY	2026-03-24T10:00:00+00:00	long	212.944	212.74504	213.34193	19.9	39.79	0.132643	212.001	212.695	212.581	0.7105	-0.6905	1.0663	1	10	0	1	0
GBP_JPY_02292_20260324_114500	GBP_JPY	2026-03-24T11:45:00+00:00	short	212.433	212.69614	211.90671	26.31	52.63	0.175429	212.186	212.677	212.865	0.5065	-0.4924	0.6116	1	11	0	1	0
GBP_JPY_02293_20260325_014500	GBP_JPY	2026-03-25T01:45:00+00:00	long	212.917	212.71493	213.32114	20.21	40.41	0.134714	212.683	212.724	212.735	-0.0052	0.2204	-0.1102	2	1	1	0	0
GBP_JPY_02294_20260325_081500	GBP_JPY	2026-03-25T08:15:00+00:00	short	212.716	212.85807	212.43186	14.21	28.41	0.094714	212.485	212.698	212.88	0.0742	0.2295	-0.1769	2	8	1	1	0
GBP_JPY_02295_20260325_104500	GBP_JPY	2026-03-25T10:45:00+00:00	long	213.096	212.90421	213.47957	19.18	38.36	0.127857	212.865	212.763	212.793	-0.0956	0.4076	-0.2993	2	10	0	1	0
GBP_JPY_02296_20260325_203000	GBP_JPY	2026-03-25T20:30:00+00:00	long	213.149	212.93279	213.58143	21.62	43.24	0.144143	212.699	212.744	212.994	0.0233	0.1138	0.0493	2	20	0	0	1
GBP_JPY_02297_20260326_094500	GBP_JPY	2026-03-26T09:45:00+00:00	short	212.912	213.04111	212.65379	12.91	25.82	0.086071	212.793	213.066	212.983	-0.257	0.1912	-0.1352	3	9	0	1	0
GBP_JPY_02298_20260326_163000	GBP_JPY	2026-03-26T16:30:00+00:00	long	213.118	212.94689	213.46021	17.11	34.22	0.114071	212.873	213.057	212.74	-0.2627	0.2375	-0.1226	3	16	0	0	1
GBP_JPY_02299_20260327_080000	GBP_JPY	2026-03-27T08:00:00+00:00	long	213.007	212.88871	213.24357	11.83	23.66	0.078857	213.019	212.981	212.928	-0.1462	0.0865	-0.1131	4	8	1	1	0
GBP_JPY_02300_20260327_123000	GBP_JPY	2026-03-27T12:30:00+00:00	short	212.705	212.87643	212.36214	17.14	34.29	0.114286	212.853	212.753	212.828	-0.3495	0.2358	-0.355	4	12	0	1	0
GBP_JPY_02301_20260327_143000	GBP_JPY	2026-03-27T14:30:00+00:00	short	212.516	212.69225	212.1635	17.63	35.25	0.1175	212.817	212.942	212.752	-0.144	0.1265	-0.3242	4	14	0	1	1
GBP_JPY_02302_20260327_224500	GBP_JPY	2026-03-27T22:45:00+00:00	short	212.531	212.68721	212.21857	15.62	31.24	0.104143	212.78	212.939	212.653	-0.0417	0.1971	-0.3125	4	22	0	0	0
GBP_JPY_02303_20260330_000000	GBP_JPY	2026-03-30T00:00:00+00:00	short	212.345	212.50089	212.03321	15.59	31.18	0.103929	212.782	212.818	212.615	-0.2914	0.3452	-0.5431	0	0	1	0	0
GBP_JPY_02304_20260330_024500	GBP_JPY	2026-03-30T02:45:00+00:00	short	212.11	212.36146	211.60707	25.15	50.29	0.167643	212.983	212.333	212.338	-0.3711	0.3199	-0.7267	0	2	1	0	0
GBP_JPY_02305_20260330_100000	GBP_JPY	2026-03-30T10:00:00+00:00	short	211.691	211.862	211.349	17.1	34.2	0.114	212.983	212.601	211.941	-0.1814	-0.1044	-0.5093	0	10	0	1	0
GBP_JPY_02306_20260330_113000	GBP_JPY	2026-03-30T11:30:00+00:00	short	211.361	211.58836	210.90629	22.74	45.47	0.151571	212.828	212.68	211.494	-0.2161	-0.0932	-0.5949	0	11	0	1	0
GBP_JPY_02307_20260330_144500	GBP_JPY	2026-03-30T14:45:00+00:00	short	211.057	211.25629	210.65843	19.93	39.86	0.132857	212.333	212.113	211.14	-0.1973	-0.2127	-0.3915	0	14	0	1	1
GBP_JPY_02308_20260330_161500	GBP_JPY	2026-03-30T16:15:00+00:00	short	210.7	210.91632	210.26736	21.63	43.26	0.144214	212.507	211.919	211.017	-0.5189	-0.2264	-0.8536	0	16	0	0	1
GBP_JPY_02309_20260330_163000	GBP_JPY	2026-03-30T16:30:00+00:00	short	210.362	210.60307	209.87986	24.11	48.21	0.160714	212.648	211.979	210.94	-0.5189	-0.2264	-0.8536	0	16	0	0	1
GBP_JPY_02310_20260330_191500	GBP_JPY	2026-03-30T19:15:00+00:00	short	210.239	210.50611	209.70479	26.71	53.42	0.178071	212.77	212.019	210.464	-0.5139	-0.4396	-0.647	0	19	0	0	1
GBP_JPY_02311_20260331_033000	GBP_JPY	2026-03-31T03:30:00+00:00	long	210.768	210.59689	211.11021	17.11	34.22	0.114071	211.947	210.94	210.5	-0.2798	0.0	-0.3901	1	3	1	0	0
GBP_JPY_02312_20260331_034500	GBP_JPY	2026-03-31T03:45:00+00:00	long	211.047	210.86207	211.41686	18.49	36.99	0.123286	211.874	210.812	210.538	-0.2798	0.0	-0.3901	1	3	1	0	0
GBP_JPY_02313_20260331_123000	GBP_JPY	2026-03-31T12:30:00+00:00	long	210.963	210.72268	211.44364	24.03	48.06	0.160214	211.333	210.462	210.942	-0.2279	0.0326	-0.1617	1	12	0	1	0
GBP_JPY_02314_20260331_150000	GBP_JPY	2026-03-31T15:00:00+00:00	long	211.122	210.91982	211.52636	20.22	40.44	0.134786	210.909	210.487	210.805	0.1777	-0.0025	0.068	1	15	0	1	1
GBP_JPY_02315_20260331_174500	GBP_JPY	2026-03-31T17:45:00+00:00	short	209.808	210.17411	209.07579	36.61	73.22	0.244071	210.548	210.82	210.97	0.4841	-0.2727	-0.0796	1	17	0	0	1
GBP_JPY_02316_20260401_004500	GBP_JPY	2026-04-01T00:45:00+00:00	short	209.743	209.94571	209.33757	20.27	40.54	0.135143	210.516	210.956	209.821	0.8045	-0.6537	0.3035	2	0	1	0	0
GBP_JPY_02317_20260401_034500	GBP_JPY	2026-04-01T03:45:00+00:00	long	210.256	210.05982	210.64836	19.62	39.24	0.130786	211.047	210.95	209.945	0.8689	-0.6861	0.3477	2	3	1	0	0
GBP_JPY_02318_20260401_080000	GBP_JPY	2026-04-01T08:00:00+00:00	long	210.467	210.29493	210.81114	17.21	34.41	0.114714	210.463	210.128	210.231	0.9019	-0.5858	0.4151	2	8	1	1	0
GBP_JPY_02319_20260401_104500	GBP_JPY	2026-04-01T10:45:00+00:00	long	210.557	210.29096	211.08907	26.6	53.21	0.177357	210.807	210.056	210.301	0.9571	-0.5418	0.4597	2	10	0	1	0
GBP_JPY_02320_20260401_130000	GBP_JPY	2026-04-01T13:00:00+00:00	long	211.002	210.73307	211.53986	26.89	53.79	0.179286	210.935	209.906	210.634	1.227	-0.76	0.7773	2	13	0	1	1
GBP_JPY_02321_20260401_170000	GBP_JPY	2026-04-01T17:00:00+00:00	long	211.184	210.91904	211.71393	26.5	52.99	0.176643	210.9	210.001	210.904	0.8863	-0.3847	1.1117	2	17	0	0	1
GBP_JPY_02322_20260401_184500	GBP_JPY	2026-04-01T18:45:00+00:00	long	211.37	211.11104	211.88793	25.9	51.79	0.172643	209.735	210.154	211.252	0.8379	-0.2829	1.0983	2	18	0	0	1
GBP_JPY_02323_20260402_001500	GBP_JPY	2026-04-02T00:15:00+00:00	short	211.037	211.21175	210.6875	17.48	34.95	0.1165	209.878	210.642	211.162	0.3133	0.0107	0.6263	3	0	1	0	0
GBP_JPY_02324_20260402_080000	GBP_JPY	2026-04-02T08:00:00+00:00	short	210.828	211.00114	210.48171	17.31	34.63	0.115429	210.469	211.336	210.893	-0.3665	0.4821	-0.3123	3	8	1	1	0
GBP_JPY_02325_20260402_084500	GBP_JPY	2026-04-02T08:45:00+00:00	short	210.661	210.80982	210.36336	14.88	29.76	0.099214	210.277	211.281	210.867	-0.3665	0.4821	-0.3123	3	8	1	1	0
GBP_JPY_02326_20260402_090000	GBP_JPY	2026-04-02T09:00:00+00:00	short	210.41	210.57404	210.08193	16.4	32.81	0.109357	210.335	211.184	210.826	-0.49	0.6791	-0.4891	3	9	0	1	0
GBP_JPY_02327_20260402_174500	GBP_JPY	2026-04-02T17:45:00+00:00	long	211.014	210.74775	211.5465	26.62	53.25	0.1775	211.252	211.129	210.777	-0.6135	0.5527	-0.6795	3	17	0	0	1
GBP_JPY_02328_20260403_151500	GBP_JPY	2026-04-03T15:15:00+00:00	short	211.038	211.13336	210.84729	9.54	19.07	0.063571	210.899	211.08	211.134	0.0564	-0.0081	-0.0121	4	15	0	1	1
GBP_JPY_02329_20260403_180000	GBP_JPY	2026-04-03T18:00:00+00:00	short	210.649	210.83318	210.28064	18.42	36.84	0.122786	210.974	211.2	210.714	-0.1984	0.187	-0.281	4	18	0	0	1
GBP_JPY_02330_20260406_030000	GBP_JPY	2026-04-06T03:00:00+00:00	long	210.778	210.53457	211.26486	24.34	48.69	0.162286	210.974	211.13	210.626	-0.2288	0.0946	-0.2841	0	3	1	0	0
GBP_JPY_02331_20260406_103000	GBP_JPY	2026-04-06T10:30:00+00:00	long	211.2	211.06554	211.46893	13.45	26.89	0.089643	211.274	210.567	210.936	0.1863	-0.1234	0.1088	0	10	0	1	0
GBP_JPY_02332_20260406_164500	GBP_JPY	2026-04-06T16:45:00+00:00	long	211.459	211.31779	211.74143	14.12	28.24	0.094143	210.814	210.666	211.139	0.2185	-0.0188	0.3034	0	16	0	0	1
GBP_JPY_02333_20260407_034500	GBP_JPY	2026-04-07T03:45:00+00:00	long	211.465	211.342	211.711	12.3	24.6	0.082	210.81	211.139	211.33	0.2241	0.0532	0.2592	1	3	1	0	0
GBP_JPY_02334_20260407_091500	GBP_JPY	2026-04-07T09:15:00+00:00	long	211.536	211.41643	211.77514	11.96	23.91	0.079714	210.843	211.39	211.352	0.0997	0.109	0.2073	1	9	0	1	0
GBP_JPY_02335_20260407_113000	GBP_JPY	2026-04-07T11:30:00+00:00	long	211.775	211.57154	212.18193	20.35	40.69	0.135643	211.191	211.344	211.487	0.1575	0.0665	0.2589	1	11	0	1	0
GBP_JPY_02336_20260407_171500	GBP_JPY	2026-04-07T17:15:00+00:00	long	211.865	211.68296	212.22907	18.2	36.41	0.121357	211.494	211.255	211.642	0.2512	0.154	0.0642	1	17	0	0	1
GBP_JPY_02337_20260407_223000	GBP_JPY	2026-04-07T22:30:00+00:00	long	211.989	211.8855	212.196	10.35	20.7	0.069	211.394	211.487	211.912	0.454	-0.0664	0.402	1	22	0	0	0
GBP_JPY_02338_20260407_231500	GBP_JPY	2026-04-07T23:15:00+00:00	long	212.164	212.05289	212.38621	11.11	22.22	0.074071	211.383	211.617	211.98	0.4645	-0.0889	0.3771	1	23	0	0	0
GBP_JPY_02339_20260408_010000	GBP_JPY	2026-04-08T01:00:00+00:00	long	212.313	212.12079	212.69743	19.22	38.44	0.128143	211.343	211.686	212.069	1.0821	-0.4685	1.0473	2	1	1	0	0
GBP_JPY_02340_20260408_024500	GBP_JPY	2026-04-08T02:45:00+00:00	long	212.696	212.40682	213.27436	28.92	57.84	0.192786	211.33	211.707	212.514	1.259	-0.6093	1.265	2	2	1	0	0
GBP_JPY_02341_20260408_063000	GBP_JPY	2026-04-08T06:30:00+00:00	short	212.156	212.39386	211.68029	23.79	47.57	0.158571	211.359	211.798	212.348	1.18	-0.869	1.3119	2	6	1	0	0
GBP_JPY_02342_20260408_083000	GBP_JPY	2026-04-08T08:30:00+00:00	long	212.706	212.50929	213.09943	19.67	39.34	0.131143	211.262	211.919	212.508	1.3559	-0.9357	1.5328	2	8	1	1	0
GBP_JPY_02343_20260408_130000	GBP_JPY	2026-04-08T13:00:00+00:00	long	212.858	212.64168	213.29064	21.63	43.26	0.144214	211.686	212.312	212.714	1.178	-0.8455	1.4967	2	13	0	1	1
GBP_JPY_02344_20260408_213000	GBP_JPY	2026-04-08T21:30:00+00:00	short	212.524	212.69404	212.18393	17.0	34.01	0.113357	211.912	212.406	212.629	0.6532	-0.6919	0.9609	2	21	0	0	1
GBP_JPY_02345_20260409_034500	GBP_JPY	2026-04-09T03:45:00+00:00	long	212.717	212.56925	213.0125	14.78	29.55	0.0985	212.443	212.894	212.472	-0.1251	0.104	0.0247	3	3	1	0	0
GBP_JPY_02346_20260409_100000	GBP_JPY	2026-04-09T10:00:00+00:00	long	212.8	212.66414	213.07171	13.59	27.17	0.090571	212.411	212.526	212.72	-0.2779	0.4772	-0.2317	3	10	0	1	0
GBP_JPY_02347_20260409_111500	GBP_JPY	2026-04-09T11:15:00+00:00	long	212.999	212.84621	213.30457	15.28	30.56	0.101857	212.496	212.505	212.697	-0.077	0.3972	-0.1817	3	11	0	1	0
GBP_JPY_02348_20260409_143000	GBP_JPY	2026-04-09T14:30:00+00:00	long	213.291	213.12954	213.61393	16.15	32.29	0.107643	213.06	212.516	213.182	-0.1	0.4044	-0.28	3	14	0	1	1
GBP_JPY_02349_20260409_181500	GBP_JPY	2026-04-09T18:15:00+00:00	long	213.636	213.44154	214.02493	19.45	38.89	0.129643	212.831	212.583	213.596	0.1634	0.3062	0.0253	3	18	0	0	1
GBP_JPY_02350_20260409_223000	GBP_JPY	2026-04-09T22:30:00+00:00	long	213.824	213.67604	214.11993	14.8	29.59	0.098643	212.539	212.801	213.597	0.282	0.3501	0.2148	3	22	0	0	0
GBP_JPY_02351_20260410_090000	GBP_JPY	2026-04-10T09:00:00+00:00	long	213.755	213.66511	213.93479	8.99	17.98	0.059929	212.72	213.487	213.626	0.1749	0.3099	0.1672	4	9	0	1	0
GBP_JPY_02352_20260410_121500	GBP_JPY	2026-04-10T12:15:00+00:00	long	213.867	213.72032	214.16036	14.67	29.34	0.097786	213.148	213.457	213.765	0.3058	0.1617	0.2581	4	12	0	1	0
GBP_JPY_02353_20260410_153000	GBP_JPY	2026-04-10T15:30:00+00:00	long	214.132	213.98329	214.42943	14.87	29.74	0.099143	213.345	213.721	213.985	0.2978	0.0981	0.3153	4	15	0	1	1
GBP_JPY_02354_20260410_170000	GBP_JPY	2026-04-10T17:00:00+00:00	long	214.413	214.24521	214.74857	16.78	33.56	0.111857	213.471	213.635	214.217	0.3689	-0.0377	0.3429	4	17	0	0	1
GBP_JPY_02355_20260410_171500	GBP_JPY	2026-04-10T17:15:00+00:00	long	214.413	214.245	214.749	16.8	33.6	0.112	213.596	213.616	214.383	0.3689	-0.0377	0.3429	4	17	0	0	1
GBP_JPY_02356_20260410_211500	GBP_JPY	2026-04-10T21:15:00+00:00	long	214.472	214.33089	214.75421	14.11	28.22	0.094071	213.499	213.758	214.361	0.2752	0.1704	0.2717	4	21	0	0	1
GBP_JPY_02357_20260413_000000	GBP_JPY	2026-04-13T00:00:00+00:00	short	213.634	213.83404	213.23393	20.0	40.01	0.133357	213.472	213.748	214.572	-0.2727	0.392	-0.1981	0	0	1	0	0
GBP_JPY_02358_20260413_100000	GBP_JPY	2026-04-13T10:00:00+00:00	long	214.263	214.13614	214.51671	12.69	25.37	0.084571	213.756	214.529	214.064	0.1498	0.1644	0.1476	0	10	0	1	0
GBP_JPY_02359_20260413_134500	GBP_JPY	2026-04-13T13:45:00+00:00	long	214.534	214.40339	214.79521	13.06	26.12	0.087071	213.911	214.054	214.506	-0.1682	0.3091	-0.0171	0	13	0	1	1
GBP_JPY_02360_20260413_160000	GBP_JPY	2026-04-13T16:00:00+00:00	long	214.72	214.57332	215.01336	14.67	29.34	0.097786	214.217	214.084	214.526	-0.191	0.2356	-0.0728	0	16	0	0	1
GBP_JPY_02361_20260413_183000	GBP_JPY	2026-04-13T18:30:00+00:00	long	214.949	214.75893	215.32914	19.01	38.01	0.126714	214.327	214.072	214.804	-0.1075	0.3253	0.0	0	18	0	0	1
GBP_JPY_02362_20260413_224500	GBP_JPY	2026-04-13T22:45:00+00:00	long	215.247	215.11554	215.50993	13.15	26.29	0.087643	214.549	214.369	215.208	0.2805	0.0508	0.2732	0	22	0	0	0
GBP_JPY_02363_20260414_041500	GBP_JPY	2026-04-14T04:15:00+00:00	short	214.92	215.06679	214.62643	14.68	29.36	0.097857	214.11	214.809	215.172	0.6315	-0.2975	0.7678	1	4	1	0	0
GBP_JPY_02364_20260414_141500	GBP_JPY	2026-04-14T14:15:00+00:00	long	215.483	215.29796	215.85307	18.5	37.01	0.123357	214.638	215.2	215.225	1.0076	-0.6669	1.1402	1	14	0	1	1
